brand,make,year,price,km,cm3
Citroen,C5,2010,4890,173560,1560
Renault,Kangoo,2013,5200,182000,1461
Opel,Corsa,2010,3400,199000,1248
Opel,Astra,2007,2000,206000,1600
Opel,Meriva,2003,1870,162000,1589
BMW,320,2008,4150,171000,1989
Opel,Astra,2004,1300,356000,1389
Lancia,Y,2009,2995,124000,1242
Opel,Insignia,2009,4900,265000,1996
Citroen,Xsara Picasso,2003,1600,255000,2000
Renault,Clio,1998,750,323500,1390
Peugeot,208,2012,5490,155000,1560
Citroen,C3,2011,4500,240000,1560
Opel,Astra,2005,2050,275000,1900
Jaguar,XF,2008,10000,173800,2720
Citroen,Jumper,2010,7000,250593,2200
Renault,Megane,2005,1880,213059,1870
Toyota,RAV4,2012,13200,110000,2231
Mazda,2,2004,1950,125000,1242
Fiat,Doblo,2004,2450,248000,1242
Renault,Megane,2013,5200,188900,1461
Opel,Astra,2006,2500,176800,1598
Toyota,Yaris,2009,4500,174450,1329
Peugeot,308,2009,4500,132000,1598
Ford,Fusion,2006,2550,185780,1599
Opel,Meriva,2003,1600,276,1796
Opel,Astra,2006,2500,192000,1686
Toyota,RAV4,2005,4800,128000,1794
Audi,Q5,2010,13200,177000,1968
Renault,Modus,2005,2390,120000,1149
Honda,Civic,2015,9900,93400,1798
VW,Golf 7,2015,10400,134000,1598
Opel,Vectra,1991,650,296425,2000
VW,Polo,2003,1850,191000,1896
Renault,Clio,2006,2500,188350,1461
VW,Passat,2006,4500,186000,1968
BMW,730,2009,13950,298310,2993
Opel,Corsa,2015,6200,73800,1229
Honda,Civic,2008,8750,159478,1998
VW,Touran,2008,4850,253300,1896
VW,Passat,2005,4600,203300,2
Peugeot,407,2006,2000,268200,1560
VW,Golf 2,2007,1780,240000,1984
VW,Golf 2,1991,700,275000,1300
Opel,Zafira,2000,1600,250000,1800
Audi,A4,2008,7000,214330,1996
Nissan,Micra,2004,2150,170000,1461
Citroen,Xsara Picasso,2001,550,190000,1800
Renault,Twingo,1999,850,152000,1149
BMW,318,2013,10900,189828,1995
Mercedes,A 180,2011,4599,103000,1991
Mazda,2,2005,1999,186000,1242
Peugeot,207,2009,3299,197000,1397
Renault,Scenic,2001,999,257000,1870
Renault,Scenic,2017,11990,131250,1461
Ford,Tourneo,2003,2200,233000,1800
Citroen,C3,2005,2200,206000,1400
Renault,Megane,2004,1950,216000,1486
Citroen,Berlingo,2003,2250,163000,1390
Fiat,Grande Punto,2006,2399,165000,1910
Opel,Meriva,2005,1500,130000,1599
Fiat,Brava,1999,650,230123,1400
Mercedes,A 150,2007,2340,180000,1498
Opel,Agila,2008,2499,138500,1000
Citroen,Berlingo,2009,4499,182000,1560
Renault,Clio,2006,2499,167000,1200
Fiat,Grande Punto,2005,2300,192000,1200
Citroen,C4 Grand Picasso,2010,2800,190000,1560
Seat,Ibiza,2002,1600,234000,1390
Mercedes,A 200,2006,2620,314500,1270
Citroen,C4,2014,6390,151000,1560
Renault,Kadjar,2016,13950,160393,1560
Mercedes,A 180,2009,2760,255181,1992
Yugo,55,1990,580,86626,1116
VW,Touran,2004,3299,195000,1896
VW,Golf 2,2005,1590,276000,1984
VW,Golf 4,2001,1450,234000,1390
Renault,Twingo,1997,799,245961,1200
Audi,A3,2004,2799,252000,1998
Audi,A3,2005,3300,299000,2
VW,Golf 4,2000,1950,225000,1896
Mercedes,A 140,2003,2500,119910,1568
BMW,318,2005,2599,240000,1998
Opel,Meriva,2004,2000,190000,1686
Mercedes,A 170,2005,1500,215000,1699
VW,Golf 5,2006,4200,237000,1896
Opel,Corsa,2001,1340,99000,997
Ford,Fusion,2004,2290,133000,1390
Honda,HR_V,2001,2350,234500,1599
Mercedes,A 200,2006,2240,245000,2035
VW,Polo,1996,220,240000,1400
Citroen,C1,2007,1799,135774,998
Ford,Fiesta,2006,1999,167000,1598
VW,Caddy,2005,1800,146121,1998
Audi,A6,2015,20299,165000,1968
Opel,Meriva,2005,2000,194457,1686
Ford,Focus,2002,1799,225000,1798
Opel,Astra,2006,2150,186179,1910
Opel,Astra,2002,1550,300000,1968
Ford,Ka,2003,940,117500,1299
Fiat,Stilo,2003,1450,168000,1595
Mercedes,A 180,2008,2340,234000,1992
Peugeot,308,2015,7650,181998,1560
BMW,525,2005,7600,225000,2499
BMW,320,2003,2499,190457,1995
Kia,Cerato,2005,750,183654,1470
Mazda,3,2005,2650,169000,1560
Toyota,RAV4,2003,4450,161225,1995
Chevrolet,Captiva,2007,4999,164000,1991
Audi,A6,2018,51900,78000,2967
Citroen,C4 Cactus,2015,9900,57350,1560
Mitsubishi,Colt,2006,2399,127000,1124
Suzuki,Alto,2009,2990,180000,996
Opel,Astra,2007,2900,169000,1699
Fiat,Stilo,2002,1200,200000,1900
Ford,Ka,2001,1190,176000,1290
VW,Golf 4,1998,600,213545,1390
Fiat,Croma,2006,2099,173695,1910
Opel,Astra,2001,1650,256321,1700
Fiat,500L,2012,4290,210000,1368
VW,Polo,2003,2950,110500,1390
Toyota,Yaris,2011,4999,151151,998
VW,Bora,2001,1950,192000,1896
Fiat,Grande Punto,2007,2500,190000,1248
Audi,A4,2003,3050,230000,1896
Hyundai,Tucson,2006,3890,197000,1991
Renault,Espace,2003,2500,151500,1998
Fiat,Punto,2011,2750,65933,1242
Nissan,Juke,2013,8990,115000,1598
Audi,A4,2002,3290,218000,1896
VW,Golf 7,2014,15999,114000,1598
Nissan,Micra,2004,2450,178650,1461
Audi,A2,2001,2000,168537,1400
Fiat,Marea,2002,1399,223394,1910
Mercedes,A 170,2002,1650,166245,1689
VW,Passat,2002,1350,560000,1900
BMW,118,2008,4700,174256,1995
Fiat,Punto,2009,2100,168537,1242
Opel,Vectra,2004,2200,200000,1900
Opel,Astra,1994,470,123456,1686
Ford,Focus,2004,650,150000,1800
Alfa Romeo,156,2004,600,165000,1910
Fiat,Marea,2001,1150,244700,1910
Opel,Agila,2003,2000,148537,998
Renault,Kangoo,2014,4999,147122,1461
Peugeot,208,2014,6699,145712,1199
Volvo,XC 60,2015,16490,183645,1969
Renault,Megane,2012,5800,140000,1461
Audi,A4,2001,2990,171000,1896
Kia,Ceed,2013,7350,93615,1591
Mazda,2,2003,2190,106000,1399
Ford,C Max,2005,2000,208000,1790
Opel,Corsa,2004,1850,131163,973
Chevrolet,Cruze,2010,4850,229000,1991
Fiat,Punto,2007,2300,77000,1200
Audi,A4,2008,5990,175000,1798
Opel,Astra,2009,3850,187000,1686
Renault,Clio,2006,1500,166000,1461
Peugeot,406,2003,1300,200000,1998
VW,Polo,2008,2600,170000,1390
Renault,Clio,2016,5799,183000,1461
Peugeot,307,2004,1899,185400,1998
Audi,A2,2002,2399,165480,1422
Lancia,Ypsilon,2005,2150,200100,1368
Ford,Focus,2007,2350,230000,1560
Peugeot,407,2007,2490,190000,1560
Ford,Fiesta,2010,4700,84000,1242
Peugeot,307,2004,2150,193000,1998
Opel,Astra,2004,2700,155000,1686
VW,Polo,2004,2099,180000,1896
Audi,A6,2002,2800,260000,2482
Seat,Toledo,2002,1950,175600,1896
VW,Touran,2009,5500,175000,1896
Ford,Focus,2004,2100,195000,1753
Audi,A4,2005,4100,171000,1896
Mercedes,C 220,2009,6250,196000,2148
Renault,Scenic,2007,2490,142000,1870
Seat,Leon,2006,2750,189666,1984
Renault,Scenic,2004,1999,179800,1461
Citroen,Xsara,2001,1000,250380,1998
Fiat,Croma,2008,3200,195630,1910
Ford,Focus,2004,1850,168900,1753
Renault,Scenic,2004,1950,225450,1870
Mazda,5,2006,2800,191000,1996
Opel,Zafira,2008,3990,157000,1910
Opel,Meriva,2004,1850,190000,1686
Lancia,Lybra,2002,1650,272269,1910
Opel,Astra,2006,2700,236520,1599
Renault,Scenic,2003,1650,178000,1598
Opel,Astra,2007,3990,138000,1364
Peugeot,206,2006,1950,155000,1360
Peugeot,307,2004,1950,188255,1998
Toyota,Corolla,2004,2850,156850,1998
Audi,A6,2016,19800,217410,1998
Opel,Astra,2007,3990,126000,1364
Opel,Corsa,2008,3150,137000,1248
Fiat,Punto,2002,1300,157000,1124
Seat,Altea,2004,3200,184630,1900
Ford,Fusion,2005,2450,177000,1560
Peugeot,206,2006,2499,153000,1400
Audi,A4,2008,7200,191000,1996
Renault,Espace,2008,3650,189000,1995
Opel,Astra,2009,4290,97000,1598
VW,Polo,2003,2350,133000,1390
Fiat,Croma,2007,2600,186350,1910
Renault,Scenic,2002,1650,185888,1598
Peugeot,208,2014,4500,210000,1560
Opel,Astra,2003,1990,206000,1686
VW,Vento,1993,670,123456,1896
Peugeot,106,2003,1550,122044,1100
VW,Polo,2003,1850,172087,1198
Peugeot,206,2003,1799,186287,1598
Škoda,Superb,2011,8000,210000,1598
Ford,Escort,1997,600,251200,1753
Renault,Megane,2004,2099,177000,1598
Renault,Espace,2003,1550,200000,1870
VW,Caddy,2006,3460,250000,1870
Fiat,Punto,1996,620,111,1100
Renault,Modus,2006,2450,156481,1598
VW,Passat,2001,1599,305000,1896
Opel,Corsa,2001,1299,110000,973
Opel,Zafira,2003,1800,174000,1598
VW,Golf 3,1993,720,123456,1896
Fiat,Fiorino,2009,3550,180000,1280
Mercedes,A 180,2005,3800,229000,1992
VW,Passat,2002,2350,181329,1896
Opel,Astra,1996,499,267000,1700
Opel,Corsa,2008,2950,178000,1248
Peugeot,307,2004,1950,178000,1998
Seat,Toledo,2000,1450,123456,1900
VW,Fox,2005,2150,169000,1422
Renault,Clio,2005,1600,100000,1200
Ford,Focus,2008,3250,230000,1598
Peugeot,307,2003,1750,177000,1596
Fiat,Grande Punto,2006,1950,220000,1248
Fiat,Doblo,2003,2350,177000,1910
Opel,Meriva,2005,2299,279200,1248
Seat,Ibiza,2005,1799,168545,1190
Peugeot,307,2004,1850,180000,1998
Seat,Arosa,2002,1650,178000,1716
Opel,Meriva,2009,3190,149557,1686
Dacia,Logan,2006,2100,109000,1400
Kia,Sorento,2004,3450,185898,2351
Ford,Mondeo,2013,7950,185580,1997
Fiat,Grande Punto,2009,3200,173000,1368
BMW,118,2005,3700,183000,1980
Dacia,Logan,2007,1650,220000,1598
VW,Passat,2002,3300,281000,1900
Opel,Insignia,2011,6400,178000,1998
Renault,Scenic,2008,2990,192825,1870
Smart,ForTwo,2002,1400,179000,600
BMW,218 Active Tourer,2016,12700,170000,1995
Mitsubishi,Carisma,2003,1600,290000,1900
VW,Golf 3,1994,1100,303000,1983
Daihatsu,Gran Move,2000,1300,200000,1600
Citroen,C4,2006,2590,160520,1360
Chevrolet,Spark,2012,3650,135000,999
Renault,Clio,2004,1800,185898,1461
Renault,Modus,2005,2350,218000,1598
Renault,Scenic,2004,1699,117000,1870
Renault,Clio,2003,4300,181000,1998
Ford,Kuga,2012,8250,267500,1997
Alfa Romeo,147,2007,2450,167542,1900
VW,Passat,1995,550,100000,1595
Audi,A4,2003,2500,234531,1896
Peugeot,407,2008,3099,179667,1560
Ford,Focus,2002,1300,202000,1600
Opel,Meriva,2008,2990,155325,1248
Mercedes,A 160,2006,3500,223100,1992
Peugeot,607,2007,3890,238911,1997
Citroen,C4,2006,3000,166000,1560
Yugo,Koral In,2004,670,113679,1116
BMW,520,2006,7500,202674,2000
Renault,Laguna,2001,999,258397,1870
Fiat,Punto,2006,1500,169625,1368
Opel,Vectra,2002,1499,260000,1995
Fiat,Bravo,2008,2340,147000,1598
Dacia,Logan,2005,1200,154000,1
Peugeot,206,2003,1300,200000,1400
Hyundai,i30,2008,3300,110000,1596
Audi,A3,2004,3650,180000,1968
Renault,Megane,2003,1890,240,1486
Opel,Astra,2005,2850,194901,1686
Opel,Agila,2002,1350,190000,1200
VW,Golf 2,1988,550,305000,1298
Renault,Kangoo,2001,1399,315000,1870
Renault,Clio,2002,1050,356840,1461
BMW,X5,2008,9450,242500,2993
Kia,Sportage,1987,2500,168000,1998
Lada,110,2002,580,238778,1499
Porsche,Cayenne,2006,5800,265000,4500
Opel,Astra,2004,2650,241189,1686
Fiat,Punto,2010,2710,160000,1242
Renault,Megane,2002,1300,201000,1
Fiat,Punto,2006,1490,188000,1368
Renault,Clio,2016,6250,136850,998
Chevrolet,Spark,2008,1500,94000,800
Daewoo,Tico,1998,650,126000,796
Peugeot,407,2005,2790,198856,1997
Audi,A3,2005,3180,230000,1968
BMW,118,2006,4600,169000,1995
Opel,Vectra,2001,1000,320200,1971
VW,Golf 5,2008,4799,195000,1896
Peugeot,206,2004,1550,204000,1600
Audi,A4,2008,7600,216000,1968
Opel,Astra,2009,4990,180000,1695
Fiat,Bravo,2011,4999,114500,1598
BMW,318,2014,11990,154128,1995
Hyundai,Matrix,2002,1400,248000,1493
Audi,A3,2005,1590,224000,1984
Mercedes,ML 350,2011,17500,157000,3000
Renault,Megane,2014,6050,149000,1461
BMW,318,2016,13900,205506,1995
VW,Transporter,2018,7800,82000,1896
VW,Polo,2002,1750,204230,1198
Alfa Romeo,156,2005,1900,238000,1900
Zastava,101,2008,450,150000,1116
Lada,Niva,1999,1600,130000,1681
Citroen,C3,2005,2399,177284,1400
Ford,Mondeo,2009,5490,300000,1800
Opel,Astra,2006,2050,320000,1896
Renault,Kangoo,2009,3490,167000,1598
Renault,Clio,2010,3500,210000,1461
Peugeot,206,2001,1550,152300,1598
Suzuki,Ignis,2004,1850,214000,1489
Chevrolet,Spark,2009,1950,131500,796
Peugeot,407,2007,3700,218988,2000
VW,Passat,2003,2650,260000,1896
Opel,Corsa,1997,690,228000,1196
VW,Polo,2008,2990,138000,1400
Peugeot,407,2010,4650,213000,1560
Nissan,Tiida,2008,3270,150000,1798
Nissan,Micra,2013,3930,105000,1198
Jeep,Grand Cherokee,2002,100,130000,3100
Jeep,Grand Cherokee,2001,100,170000,3100
Peugeot,406,2001,1000,337000,1800
Nissan,Micra,2006,1400,212000,1386
VW,Golf 4,2001,1800,250000,1900
Peugeot,306,2001,890,203438,1858
VW,Passat,2009,6250,238500,1968
Renault,Kangoo,2012,3599,160148,1461
Fiat,Stilo,2002,950,212000,1910
VW,Passat,2011,8250,214000,1600
Citroen,C4 Grand Picasso,2007,3500,193470,1997
Seat,Ibiza,1998,580,208000,1390
VW,Polo,1998,550,200000,1400
VW,Polo,2007,2850,181000,1198
Renault,Scenic,2001,1450,187000,1900
Citroen,C4,2007,3100,130000,1587
Fiat,Punto,2001,1050,267000,1789
Ford,Fiesta,1997,550,146000,1753
VW,Golf 5,2007,4450,240000,1900
Mazda,2,2012,4499,176550,1300
Opel,Vectra,1996,800,265574,1598
VW,Golf 4,2002,2550,205000,1900
VW,Polo,1997,700,203000,999
VW,Golf 4,2001,1450,324000,1900
Opel,Astra,2002,1650,201000,1998
Citroen,ZX,1997,800,270000,1400
Fiat,Campagnola,1979,1350,31000,1600
Peugeot,307,2003,1950,210000,1997
VW,Golf 4,2002,1650,250000,1990
Mercedes,C 220,1997,1450,310515,2200
Peugeot,307,2002,2350,178000,1997
Peugeot,307,2003,2000,194000,1998
Peugeot,407,2007,3650,195000,1997
Opel,Astra,2008,4000,109000,1698
Citroen,C4,2017,9250,154996,1560
Mitsubishi,Space Star,2004,1550,190000,1870
VW,Bora,2002,2550,192000,1900
Mazda,6,2008,4850,201000,1998
Mercedes,E 220,2018,45000,18000,2000
Audi,A6,2000,2300,165239,2500
Ford,Focus,2005,2550,187000,1997
Renault,Clio,2009,2790,162073,1200
Renault,Megane,2009,3999,244750,1461
Renault,Grand Scenic,2006,2899,160000,1890
Opel,Vectra,1989,700,290000,1989
Ford,Mondeo,2004,1500,257000,2000
Citroen,C4,2017,8950,159570,1560
Fiat,Punto,2005,1999,159000,1200
Kia,Sportage,2008,5850,160604,1991
Mercedes,A 170,2005,3950,117688,1699
Land Rover,Freelander,2005,4450,217309,1951
Land Rover,Freelander,2003,3650,157948,1998
Volvo,V50,2006,2950,195921,1997
MINI,Cooper Clubman,2009,4950,133525,1598
Citroen,Xsara Picasso,2006,2350,216493,1598
VW,Golf 5,2008,3950,166059,1896
Peugeot,807,2005,3850,144770,1997
Alfa Romeo,159,2007,3850,167127,1910
Honda,Jazz,2010,4950,181245,1198
Opel,Astra,2016,9290,190000,1580
Nissan,Micra,2007,2900,175890,1240
Fiat,Punto,2001,630,220000,1200
Renault,Megane,2005,2499,160000,1870
Opel,Corsa,2002,1699,160000,1198
Ford,Focus,2001,1650,265657,1596
Renault,Twingo,2001,1250,150000,1200
VW,Polo,2002,1850,210000,1896
Zastava,750,1979,3000,50000,750
Ford,Mondeo,2011,7999,129850,1997
Audi,A6,2015,19100,159432,2967
Mercedes,E 200,1988,980,250000,2000
Peugeot,208,2015,6950,129743,1398
Škoda,Octavia,2001,100,200000,1900
VW,Golf 6,2011,7999,176088,1968
Kia,Ceed,2014,8190,185675,1582
Opel,Vectra,1998,1350,247429,1600
Chevrolet,Kalos,2004,1599,127387,1200
Peugeot,308,2014,6690,164000,1560
BMW,520,2006,6500,271321,2000
Renault,Espace,2003,1850,244321,1900
Fiat,Punto,2006,2250,160000,1248
VW,Golf 4,2000,1699,223000,1596
Renault,Vel Satis,2003,1499,230000,1998
Peugeot,107,2007,1950,221321,999
Renault,Megane,2010,4500,179321,1900
VW,Golf 5,2008,4900,172957,1390
Ford,Fiesta,2005,2000,130220,1388
BMW,320,2005,4800,198000,1997
Audi,A6,2001,100,199999,2500
Ford,Fiesta,2002,499,150000,1250
Škoda,Fabia,2001,1699,156718,1396
Ford,Fiesta,2010,3700,177700,1399
Kia,Soul,2014,8990,164120,1582
Fiat,Punto,2003,1499,167000,1242
VW,Touran,2016,10950,166370,1598
Hyundai,i30,2015,4999,240526,1582
Peugeot,307,2001,1500,175045,1998
Škoda,Fabia,2002,1250,120000,1397
Ford,S_Max,2015,15999,138057,1997
Škoda,Roomster,2015,4900,65840,1197
Škoda,Fabia,2012,4499,178669,1598
BMW,Serija 5,2011,16199,277223,2993
VW,Golf 7,2016,12390,149814,1968
BMW,X3,2013,19999,92473,2993
Škoda,Rapid,2014,6990,165730,1598
Opel,Astra,2011,5799,214258,1686
Peugeot,207 CC,2008,2900,192345,1598
VW,Caddy,2016,11999,118000,1968
Audi,A4,2016,24999,159813,1968
Toyota,Avensis,2000,1199,233000,1600
Audi,Q5,2009,13700,210000,1968
VW,Passat,2006,4200,390000,1986
Ford,Focus,2002,1590,201260,1753
VW,Polo,2001,1650,225063,1390
VW,Touareg,2013,17999,233768,2967
Škoda,Octavia,2015,11990,160504,1968
Audi,A4,2016,24999,159813,1968
Škoda,Fabia,2015,4200,234475,999
Subaru,Justy,2003,3000,68000,1490
Renault,Clio,2000,600,230000,1870
Seat,Ibiza,2003,2150,144000,1198
VW,Golf 5,2006,4100,200000,1996
VW,Passat,2008,3450,291203,1896
VW,Golf 7,2013,9000,194000,1600
Mazda,3,2010,5500,100700,1600
MG,ZR,2002,1270,254000,1400
Peugeot,407,2004,1900,270000,1560
Peugeot,207,2006,2700,195000,1
Mazda,CX_7,2008,6199,198232,2289
Fiat,Doblo,2011,5290,171345,1368
Mercedes,E 320,2005,5000,260000,2970
Opel,Corsa,2002,1590,248000,1686
VW,Touran,2006,3850,192000,1968
Seat,Ibiza,2003,1690,217000,1390
BMW,320,2007,5500,360000,1995
Seat,Leon,2008,4200,245500,1896
Audi,Q7,2006,9500,221000,2967
Volvo,S40,2001,650,126000,2000
Peugeot,307,2003,1700,300000,1960
Renault,Grand Scenic,2004,2150,203489,1898
Audi,A4,2001,900,300000,2496
Chevrolet,Captiva,2007,4299,178000,1998
Ford,Mondeo,2002,1250,223000,1998
VW,Passat,2001,1999,240000,1900
Kia,Rio,2001,1120,159400,1399
Audi,A4,2002,4000,219000,1896
Renault,Scenic,2012,5700,226054,1461
Peugeot,307,2006,2350,312250,1600
Ford,Fiesta,2001,980,206950,1299
Citroen,C1,2008,2620,150950,998
VW,Polo,2002,1100,339025,1896
Peugeot,307,2004,2350,229000,2000
Ford,Mondeo,2007,4590,251000,1998
Citroen,C2,2004,1800,201500,1100
VW,Golf 6,2009,5650,168000,1390
Citroen,Xsara,2009,2710,100000,1587
BMW,X3,2007,7700,169985,1995
Mercedes,B 180,2007,4750,216000,1992
Fiat,Brava,1999,880,250000,1581
Fiat,500L,2013,4490,200000,1248
Peugeot,406,2001,1300,250000,2099
Opel,Astra,2001,1450,197500,1989
Citroen,C2,2004,1850,142579,1587
Citroen,C1,2012,2060,130500,998
Dacia,Sandero,2014,5500,80000,900
MINI,Countryman,2011,7399,141322,1599
Citroen,Xsara Picasso,2005,1350,260000,1600
Toyota,Corolla,1990,800,180000,1295
Renault,Scenic,2001,899,288000,1900
Fiat,Punto,2002,1070,179856,1900
Suzuki,Swift,2000,780,191000,1298
Peugeot,607,2003,2700,230113,2200
Ford,Focus,2007,2750,193000,1798
Peugeot,308,2008,2950,244320,1560
VW,Passat,2008,5450,232000,1968
Opel,Zafira,2003,2100,167437,1995
Audi,A4,2000,2400,290000,1896
Renault,Megane,2008,2650,239000,1870
Alfa Romeo,147,2002,1350,190000,1900
Škoda,Superb,2009,7000,194414,1968
Ford,Mondeo,2012,5500,147438,1998
Audi,A4,2007,5700,237000,1998
Fiat,Punto,2010,1900,183000,1248
VW,Golf 4,2001,1690,132700,1390
Ford,Fiesta,1999,890,230000,1753
Audi,A4,2004,3499,219120,1900
Fiat,Panda,2008,4450,170000,1248
Yugo,45,1991,350,90000,900
Citroen,C5,2006,1860,203000,1997
Citroen,C4,2008,2340,127940,1360
BMW,320,2002,2200,191900,1995
Opel,Astra,2004,2250,129000,1598
BMW,320,2001,2450,218832,2
Saab,9_3,2005,2390,208000,1897
Peugeot,5008,2011,7380,135780,1997
Peugeot,5008,2011,7290,113000,1598
Peugeot,5008,2012,7945,90916,1598
Citroen,C3,2004,1580,94000,1360
BMW,520,2015,13070,167000,1995
Peugeot,308,2008,4110,166000,1997
Citroen,C4,2008,1500,196000,1560
Ford,Fiesta,2007,1260,251000,1388
Mazda,2,2009,3370,146650,1349
VW,Polo,2008,2900,199000,1390
Volvo,C30,2007,5800,146000,2400
Peugeot,308,2008,4490,117000,1397
Ford,Fiesta,2005,940,234500,1999
Volvo,C30,2007,5140,161990,2521
Seat,Altea XL,2012,4490,100000,1390
Peugeot,308,2010,3650,139013,1598
Škoda,Octavia,2012,5890,280000,1968
Kia,Rio,2007,3640,71000,1399
Nissan,Qashqai,2010,7430,146000,1997
Nissan,X_Trail,2015,14200,75622,1598
VW,Polo,2008,3650,167300,1422
Mazda,6,2007,3730,113900,1999
Volvo,C30,2007,5560,81500,1798
Seat,Alhambra,2007,2330,202000,1896
Seat,Ibiza,2005,2510,112000,1390
Škoda,Octavia,2013,8600,143000,1968
Peugeot,308,2010,5520,107000,1560
BMW,X3,2007,8220,195000,2993
Kia,Picanto,2012,3930,117000,998
Ford,Focus,2006,1220,253000,1997
Nissan,Qashqai,2013,8100,138500,1598
Ford,Focus,2006,1170,250000,1798
BMW,116,2009,3930,171000,1599
Mazda,626,2006,2710,185000,1999
Seat,Ibiza,2006,3550,139000,1781
Mazda,2,2003,1900,176000,1399
Kia,Ceed,2011,6540,68432,1591
Mazda,2,2010,4200,144000,1349
Peugeot,5008,2011,7240,99400,1598
Citroen,Xsara,2005,1780,134000,1560
VW,Polo,2004,1780,165000,1390
Mazda,3,2008,5140,118250,1998
VW,Polo,2006,2150,244000,1390
Mazda,5,2008,3550,168000,1999
Nissan,Qashqai,2008,5240,181000,1997
VW,Polo,2004,1680,196400,1422
Seat,Altea XL,2007,3360,131000,1798
Seat,Ibiza,2006,2520,154000,1781
Volvo,S40,2008,4580,170000,1560
Citroen,C4,2008,1730,148622,1360
BMW,320,2007,5230,154222,1995
Peugeot,5008,2012,5420,146000,1598
Seat,Altea,2010,3730,138000,1798
Peugeot,308,2007,4570,84000,1598
Volvo,C30,2009,5050,141000,1997
Nissan,Qashqai,2014,9430,97000,1598
BMW,530,2005,4670,245000,2993
Nissan,Qashqai+2,2011,7520,174000,1997
Ford,Focus,2004,1680,154000,1560
VW,Fox,2006,1780,248000,1198
Škoda,Octavia,2010,4390,198000,1798
Škoda,Octavia,2013,6450,193300,1968
VW,Golf 6,2010,7480,73000,1390
Opel,Astra,2006,1810,192600,1796
Škoda,Octavia,2011,6070,198600,1984
Audi,A5,2009,8880,197208,1984
Mercedes,E 270,2004,2570,249000,2685
VW,Golf 5,2006,6070,89900,1598
Renault,Captur,2016,12290,32100,1461
Audi,A3,2011,9350,175000,1984
Chevrolet,Matiz,2006,2620,42000,995
Audi,A3,2009,6990,192000,1896
Audi,A4,2013,15700,102000,1968
Mercedes,B 180,2004,1900,231500,1992
Chevrolet,Aveo,2006,1340,216000,1399
BMW,X1,2012,11210,114000,1995
Alfa Romeo,GT,2005,1780,164738,1970
Audi,A6,2004,5510,210130,2967
Audi,A6,2010,11120,130229,2698
VW,Tiguan,2008,5790,192000,1968
VW,Golf 6,2010,5890,124000,1197
Mercedes,GLA,2015,17050,91000,2143
Audi,A1,2011,7240,63000,1598
Alfa Romeo,147,2005,3650,95800,1598
Chevrolet,Spark,2011,2800,170000,1206
Škoda,Fabia,2009,4210,97000,1422
VW,Touran,2009,4670,168363,1968
Renault,Captur,2013,7760,115000,1197
Chevrolet,Cruze,2013,8230,65000,1362
Renault,Clio,2013,3720,88423,1149
Alfa Romeo,159,2006,1680,268000,2198
Alfa Romeo,GT,2010,4580,132000,1910
Chevrolet,Aveo,2009,3080,106000,1206
VW,Polo,2006,3640,129200,1390
Škoda,Octavia,2013,5520,168200,1798
VW,Eos,2007,3460,175000,1598
Renault,Megane,2007,1150,207000,1870
Renault,Captur,2013,7430,92300,898
Chevrolet,Epica,2006,4110,174000,2492
Alfa Romeo,147,2005,1310,140000,1598
Škoda,Fabia,2004,1680,165000,1422
Mercedes,A 200,2005,2760,175142,1992
Škoda,Octavia,2010,5420,121000,1390
Audi,A4,2011,13550,92000,2967
Škoda,Fabia,2004,2430,94000,1198
Mercedes,C 200,2008,6100,200000,2148
Renault,Koleos,2013,6950,133000,1995
Audi,A4,2008,4670,313000,2967
VW,Eos,2009,5610,131000,1390
Škoda,Octavia,2011,3730,148000,1798
Chevrolet,Spark,2012,2340,130000,1206
Renault,Megane,2006,860,245000,1870
Mercedes,C 200,2009,6380,230000,2148
VW,Touran,2007,4660,207000,1968
Alfa Romeo,GT,2005,2710,194000,1910
Mercedes,A 150,2005,2380,101000,1498
Alfa Romeo,147,2007,1960,182671,1598
Audi,A4,2010,9350,184000,1968
VW,Golf 4,2006,2710,146641,1390
Škoda,Fabia,2008,2150,280000,1896
Hyundai,Getz,2008,2240,129200,1399
Audi,Q3,2014,13240,126700,1395
Citroen,C3,2004,1580,94000,1360
BMW,118,2012,8320,169000,1598
Audi,Q3,2013,14190,109000,1968
Citroen,C4,2007,2330,190935,1997
Audi,A4,2007,6670,140000,1968
Toyota,Avensis,2010,7520,103000,1798
Peugeot,307,2005,1780,200000,1560
